segment_start,segment_end,label,instrument,song_artist,song_title
384.754648526,449.190022675,theme_02_01,"tp,ts,p,b,dr",HerbieHancock,MaidenVoyage
449.190022675,471.527619046,outro,"tp,p,b,dr",HerbieHancock,MaidenVoyage
471.527619046,478.06666666666666,silence,,HerbieHancock,MaidenVoyage
0.0,0.208979591,silence,,HoraceSilver,Doodlin'
0.208979591,1.764716553,intro,p,HoraceSilver,Doodlin'
1.764716553,70.727981859,theme_01_01,"tp,ts,p,b,dr",HoraceSilver,Doodlin'
70.727981859,142.268662131,solo_01_01,"s_p,b_b,b_dr",HoraceSilver,Doodlin'
142.268662131,213.461043083,solo_02_01,"s_ts,b_p,b_b,b_dr",HoraceSilver,Doodlin'
213.461043083,284.305124716,solo_03_01,"s_tp,b_p,b_b,b_dr",HoraceSilver,Doodlin'
284.305124716,352.014512471,solo_04_01,s_dr,HoraceSilver,Doodlin'
352.014512471,403.446712017,theme_02_01,"tp,ts,p,b,dr",HoraceSilver,Doodlin'
403.446712017,406.18666666666667,silence,,HoraceSilver,Doodlin'
0.0,0.232199546,silence,,HoraceSilver,LadyBird
0.232199546,7.476825396,intro,p,HoraceSilver,LadyBird
7.476825396,45.325351473,theme_01_01,"tp,ts,p,b,dr",HoraceSilver,LadyBird
45.325351473,81.966439909,solo_01_01,"s_tp,b_p,b_b,b_dr",HoraceSilver,LadyBird
81.966439909,117.934149659,solo_01_02,"s_tp,b_p,b_b,b_dr",HoraceSilver,LadyBird
117.934149659,153.576780045,solo_01_03,"s_tp,s_ts,b_p,b_b,b_dr",HoraceSilver,LadyBird
153.576780045,188.453151927,solo_02_01,"s_ts,b_p,b_b,b_dr",HoraceSilver,LadyBird
188.453151927,222.795464852,solo_02_02,"s_ts,b_p,b_b,b_dr",HoraceSilver,LadyBird
222.795464852,257.323537414,solo_02_03,"s_ts,b_p,b_b,b_dr",HoraceSilver,LadyBird
257.323537414,291.201451247,solo_03_01,"s_p,b_b,b_dr",HoraceSilver,LadyBird
291.201451247,325.195464852,solo_03_02,"s_p,b_b,b_dr",HoraceSilver,LadyBird
325.195464852,359.119818594,solo_04_01,"s_b,s_tp,b_p,b_dr",HoraceSilver,LadyBird
359.119818594,393.322811791,theme_02_01,"tp,ts,dr,p,b",HoraceSilver,LadyBird
393.322811791,428.501043083,theme_02_02,"tp,ts,p,b,dr",HoraceSilver,LadyBird
428.501043083,454.623492062,outro,"tp,ts,p,b,dr",HoraceSilver,LadyBird
454.623492062,457.9066666666667,silence,,HoraceSilver,LadyBird
0.0,0.092879818,silence,,HoraceSilver,PrinceAlbert
0.092879818,13.467573696,intro,"p,dr",HoraceSilver,PrinceAlbert
13.467573696,71.145941043,theme_01_01,"tp,ts,p,b,dr",HoraceSilver,PrinceAlbert
71.145941043,128.731428571,solo_01_01,"s_tp,b_p,b_b,b_dr",HoraceSilver,PrinceAlbert
128.731428571,185.016598639,solo_01_02,"s_tp,b_p,b_b,b_dr",HoraceSilver,PrinceAlbert
185.016598639,240.558730158,solo_01_03,"s_tp,b_p,b_b,b_dr",HoraceSilver,PrinceAlbert
240.558730158,296.286621315,solo_02_01,"s_ts,b_p,b_b,b_dr",HoraceSilver,PrinceAlbert
296.286621315,350.342675736,solo_02_02,"s_ts,b_p,b_b,b_dr",HoraceSilver,PrinceAlbert
350.342675736,404.027210884,solo_02_03,"s_ts,b_p,b_b,b_dr",HoraceSilver,PrinceAlbert
404.027210884,457.711746031,solo_02_04,"s_ts,b_p,b_b,b_dr",HoraceSilver,PrinceAlbert
457.711746031,516.226031745,theme_02_01,"tp,ts,p,b,dr",HoraceSilver,PrinceAlbert
516.226031745,517.76,silence,,HoraceSilver,PrinceAlbert
0.0,0.278639455,silence,,JimHall,Two'sBlues
0.278639455,15.696689342,theme_01_01,"g,b,dr",JimHall,Two'sBlues
15.696689342,29.814421768,theme_01_02,"g,tp,b,dr",JimHall,Two'sBlues
29.814421768,43.932154195,solo_01_01,"s_tp,b_b,b_dr",JimHall,Two'sBlues
43.932154195,59.721723356,solo_01_02,"s_tp,b_g,b_b,b_dr",JimHall,Two'sBlues
59.721723356,73.746575963,solo_01_03,"s_tp,b_g,b_b,b_dr",JimHall,Two'sBlues
73.746575963,86.563990929,solo_01_04,"s_tp,b_g,b_b,b_dr",JimHall,Two'sBlues
86.563990929,100.681723356,solo_02_01,"s_g,b_b,b_dr",JimHall,Two'sBlues
100.681723356,114.613696145,solo_02_02,"s_g,b_b,b_dr",JimHall,Two'sBlues
114.613696145,128.731428571,solo_02_03,"s_g,b_b,b_dr",JimHall,Two'sBlues
128.731428571,143.406439909,solo_02_04,"s_g,b_b,b_dr",JimHall,Two'sBlues
143.406439909,157.524172335,solo_02_05,"s_g,b_b,b_dr",JimHall,Two'sBlues
157.524172335,173.592380952,solo_02_06,"s_g,b_b,b_dr",JimHall,Two'sBlues
173.592380952,191.703945578,solo_02_07,"s_g,s_dr,b_b",JimHall,Two'sBlues
191.703945578,207.214875283,theme_02_01,"g,b,dr",JimHall,Two'sBlues
207.214875283,225.976598639,theme_02_02,"g,tp,b,dr",JimHall,Two'sBlues
225.976598639,231.53333333333333,silence,,JimHall,Two'sBlues
0.0,0.371519274,silence,,JimHall,You'dBeSoNiceToComeHomeTo
0.371519274,37.61632653,theme_01_01,"g,p,b,dr",JimHall,You'dBeSoNiceToComeHomeTo
37.61632653,72.28371882,solo_01_01,"s_g,b_p,b_b,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
72.28371882,105.69723356,solo_01_02,"s_g,b_p,b_b,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
105.69723356,140.248526077,solo_02_01,"s_as,b_g,b_b,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
140.248526077,174.915918367,solo_02_02,"s_as,b_tp,b_g,b_b,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
174.915918367,209.327891156,solo_03_01,"s_tp,b_p,b_b,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
209.327891156,243.043265306,solo_03_02,"s_tp,b_p,b_b,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
243.043265306,276.758639455,solo_04_01,"s_p,b_b,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
276.758639455,310.311473922,solo_04_02,"s_p,b_b,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
310.311473922,344.630566893,solo_05_01,"s_b,b_g,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
344.630566893,378.253061224,solo_06_01,"s_g,b_p,b_b,b_dr",JimHall,You'dBeSoNiceToComeHomeTo
378.253061224,422.835374149,theme_02_01,"g,p,b,dr",JimHall,You'dBeSoNiceToComeHomeTo
422.835374149,427.06666666666666,silence,,JimHall,You'dBeSoNiceToComeHomeTo
0.0,1.175510204,silence,,JoeHenderson,In'NOut
1.175510204,27.428571428,theme_01_01,"tp,ts,p,b,dr",JoeHenderson,In'NOut
27.428571428,55.902040816,solo_01_01,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
55.902040816,83.2,solo_01_02,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
83.2,109.975510204,solo_01_03,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
109.975510204,137.012244897,solo_01_04,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
137.012244897,163.004081632,solo_01_05,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
163.004081632,189.126530612,solo_01_06,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
189.126530612,212.897959183,solo_01_07,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
212.897959183,236.27755102,solo_02_01,"s_p,b_b,b_dr",JoeHenderson,In'NOut
236.27755102,260.440816326,solo_02_02,"s_p,b_b,b_dr",JoeHenderson,In'NOut
260.440816326,284.865306122,solo_02_03,"s_p,b_b,b_dr",JoeHenderson,In'NOut
284.865306122,311.379591836,solo_02_04,"s_p,b_b,b_dr",JoeHenderson,In'NOut
311.379591836,337.763265306,solo_02_05,"s_p,b_b,b_dr",JoeHenderson,In'NOut
337.763265306,364.53877551,solo_02_06,"s_p,b_b,b_dr",JoeHenderson,In'NOut
364.53877551,389.87755102,solo_02_07,"s_p,b_b,b_dr",JoeHenderson,In'NOut
389.87755102,414.040816326,solo_03_01,"s_tp,b_p,b_b,b_dr",JoeHenderson,In'NOut
414.040816326,438.465306122,solo_03_02,"s_tp,b_p,b_b,b_dr",JoeHenderson,In'NOut
438.465306122,462.497959183,solo_03_03,"s_tp,b_p,b_b,b_dr",JoeHenderson,In'NOut
462.497959183,487.183673469,solo_03_04,"s_tp,b_p,b_b,b_dr",JoeHenderson,In'NOut
487.183673469,510.824489795,solo_03_05,"s_tp,b_p,b_b,b_dr",JoeHenderson,In'NOut
510.824489795,539.167346938,solo_04_01,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
539.167346938,565.159183673,solo_04_02,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
565.159183673,594.082539682,solo_04_03,"s_ts,b_p,b_b,b_dr",JoeHenderson,In'NOut
594.082539682,622.515374149,theme_02_01,"tp,ts,p,b,dr",JoeHenderson,In'NOut
622.515374149,624.4059637188209,silence,,JoeHenderson,In'NOut
0.0,0.255419501,silence,,JoeHenderson,JohnnyComeLately
0.255419501,30.882539682,theme_01_01,"tp,ts,p,b,dr",JoeHenderson,JohnnyComeLately
30.882539682,62.461678004,solo_01_01,"s_tp,b_p,b_b,b_dr",JoeHenderson,JohnnyComeLately
62.461678004,94.783854875,solo_01_02,"s_tp,b_p,b_b,b_dr",JoeHenderson,JohnnyComeLately
94.783854875,125.852154195,solo_02_01,"s_ts,b_p,b_b,b_dr",JoeHenderson,JohnnyComeLately
125.852154195,156.154195011,solo_02_02,"s_ts,b_p,b_b,b_dr",JoeHenderson,JohnnyComeLately
156.154195011,186.665215419,solo_02_03,"s_ts,b_p,b_b,b_dr",JoeHenderson,JohnnyComeLately
186.665215419,216.897596371,solo_03_01,"s_p,b_b,b_dr",JoeHenderson,JohnnyComeLately
216.897596371,246.665578231,solo_03_02,"s_p,b_b,b_dr",JoeHenderson,JohnnyComeLately
246.665578231,277.408798185,solo_04_01,"s_b,b_p,b_dr",JoeHenderson,JohnnyComeLately
277.408798185,307.478639455,solo_05_01,"s_dr,s_tp,s_ts,b_b",JoeHenderson,JohnnyComeLately
307.478639455,337.246621315,solo_05_02,"s_dr,s_tp,s_ts,b_b",JoeHenderson,JohnnyComeLately
337.246621315,382.688072562,theme_02_01,"tp,ts,p,b,dr",JoeHenderson,JohnnyComeLately
382.688072562,391.50666666666666,silence,,JoeHenderson,JohnnyComeLately
0.0,0.487619047,silence,,JoeHenderson,Punjab
0.487619047,12.956734693,intro,"tp,ts,p,b,dr",JoeHenderson,Punjab
12.956734693,40.91356009,theme_01_01,"tp,ts,p,b,dr",JoeHenderson,Punjab
40.91356009,68.847165532,theme_01_02,"tp,ts,p,b,dr",JoeHenderson,Punjab
68.847165532,95.991292517,solo_01_01,"s_ts,b_p,b_b,b_dr",JoeHenderson,Punjab
95.991292517,123.112199546,solo_01_02,"s_ts,b_p,b_b,b_dr",JoeHenderson,Punjab
123.112199546,149.977687074,solo_01_03,"s_ts,b_p,b_b,b_dr",JoeHenderson,Punjab
149.977687074,176.889614512,solo_01_04,"s_ts,b_p,b_b,b_dr",JoeHenderson,Punjab
176.889614512,204.544580498,solo_01_05,"s_ts,b_p,b_b,b_dr",JoeHenderson,Punjab
204.544580498,232.431746031,solo_02_01,"s_tp,b_p,b_b,b_dr",JoeHenderson,Punjab
232.431746031,261.317369614,solo_02_02,"s_tp,b_p,b_b,b_dr",JoeHenderson,Punjab
261.317369614,287.973877551,solo_02_03,"s_tp,b_p,b_b,b_dr",JoeHenderson,Punjab
287.973877551,314.816145124,solo_02_04,"s_tp,b_p,b_b,b_dr",JoeHenderson,Punjab
314.816145124,341.960272108,solo_03_01,"s_p,b_b,b_dr",JoeHenderson,Punjab
341.960272108,368.361360544,solo_03_02,"s_p,b_b,b_dr",JoeHenderson,Punjab
368.361360544,395.296507936,solo_03_03,"s_p,b_b,b_dr",JoeHenderson,Punjab
395.296507936,421.233197278,solo_03_04,"s_p,b_b,b_dr",JoeHenderson,Punjab
421.233197278,447.425306122,solo_04_01,"s_ts,b_p,b_b,b_dr",JoeHenderson,Punjab
447.425306122,473.687074829,solo_04_02,"s_ts,b_p,b_b,b_dr",JoeHenderson,Punjab
473.687074829,501.249160997,theme_02_01,"tp,ts,p,b,dr",JoeHenderson,Punjab
501.249160997,544.531156461,theme_02_02,"tp,ts,p,b,dr",JoeHenderson,Punjab
544.531156461,548.4157596371882,silence,,JoeHenderson,Punjab
0.0,0.441179138,silence,,JoeHenderson,Serenity
0.441179138,22.476916099,theme_01_01,"tp,ts,p,b,dr",JoeHenderson,Serenity
22.476916099,45.023492063,theme_01_02,"tp,ts,p,b,dr",JoeHenderson,Serenity
45.023492063,66.246530612,solo_01_01,"s_tp,b_p,b_b,b_dr",JoeHenderson,Serenity
66.246530612,88.003628117,solo_01_02,"s_tp,b_p,b_b,b_dr",JoeHenderson,Serenity
88.003628117,109.482086167,solo_02_01,"s_ts,b_p,b_b,b_dr",JoeHenderson,Serenity
109.482086167,131.1230839,solo_02_02,"s_ts,b_p,b_b,b_dr",JoeHenderson,Serenity
131.1230839,152.346122448,solo_02_03,"s_ts,b_p,b_b,b_dr",JoeHenderson,Serenity
152.346122448,173.638820861,solo_02_04,"s_ts,b_p,b_b,b_dr",JoeHenderson,Serenity
173.638820861,194.815419501,solo_02_05,"s_ts,b_p,b_b,b_dr",JoeHenderson,Serenity
194.815419501,216.131337868,solo_03_01,"s_p,b_b,b_dr",JoeHenderson,Serenity
216.131337868,237.400816326,solo_03_02,"s_p,b_b,b_dr",JoeHenderson,Serenity
237.400816326,258.60063492,solo_03_03,"s_p,b_b,b_dr",JoeHenderson,Serenity
258.60063492,279.637913832,solo_03_04,"s_p,b_b,b_dr",JoeHenderson,Serenity
279.637913832,301.186031746,solo_04_01,"s_b,b_p,b_dr",JoeHenderson,Serenity
301.186031746,322.478730158,solo_04_02,"s_b,b_p,b_dr",JoeHenderson,Serenity
322.478730158,344.259047619,theme_02_01,"tp,ts,p,b,dr",JoeHenderson,Serenity
344.259047619,373.492970521,theme_02_02,"tp,ts,p,b,dr",JoeHenderson,Serenity
373.492970521,376.1904535147392,silence,,JoeHenderson,Serenity
0.0,0.326530612,silence,,JoeHenderson,U.M.M.G.
0.326530612,9.142857142,intro,"p,b,dr",JoeHenderson,U.M.M.G.
9.142857142,27.134693877,theme_01_01,"tp,ts,p,b,dr",JoeHenderson,U.M.M.G.
27.134693877,45.093877551,theme_01_02,"tp,ts,p,b,dr",JoeHenderson,U.M.M.G.
45.093877551,62.726530612,solo_01_01,"s_ts,b_p,b_b,b_dr",JoeHenderson,U.M.M.G.
62.726530612,79.771428571,solo_01_02,"s_ts,b_p,b_b,b_dr",JoeHenderson,U.M.M.G.
79.771428571,97.502040816,solo_01_03,"s_ts,b_p,b_b,b_dr",JoeHenderson,U.M.M.G.
97.502040816,114.906122448,solo_01_04,"s_ts,b_p,b_b,b_dr",JoeHenderson,U.M.M.G.
114.906122448,132.473469387,solo_02_01,"s_tp,b_p,b_b,b_dr",JoeHenderson,U.M.M.G.
132.473469387,149.746938775,solo_02_02,"s_tp,b_p,b_b,b_dr",JoeHenderson,U.M.M.G.
149.746938775,167.21632653,solo_02_03,"s_tp,b_p,b_b,b_dr",JoeHenderson,U.M.M.G.
167.21632653,184.032653061,solo_02_04,"s_tp,b_p,b_b,b_dr",JoeHenderson,U.M.M.G.
184.032653061,201.240816326,solo_03_01,"s_p,b_b,b_dr",JoeHenderson,U.M.M.G.
201.240816326,218.612244897,solo_03_02,"s_p,b_b,b_dr",JoeHenderson,U.M.M.G.
218.612244897,235.657142857,solo_03_03,"s_p,b_b,b_dr",JoeHenderson,U.M.M.G.
235.657142857,252.400907029,solo_03_04,"s_p,b_b,b_dr",JoeHenderson,U.M.M.G.
252.400907029,270.024852607,theme_02_01,"tp,ts,p,b,dr",JoeHenderson,U.M.M.G.
270.024852607,298.09777777700003,theme_02_02,"tp,ts,p,b,dr",JoeHenderson,U.M.M.G.
298.09777777700003,303.2933333333333,silence,,JoeHenderson,U.M.M.G.
0.0,0.522448979,silence,,JoeLovano,BodyAndSoul
0.522448979,42.971428571,intro,p,JoeLovano,BodyAndSoul
42.971428571,171.363265306,theme_01_01,"ts,p",JoeLovano,BodyAndSoul
171.363265306,294.008163265,solo_01_01,"s_ts,b_p",JoeLovano,BodyAndSoul
294.008163265,447.21632653,solo_02_01,"s_p,s_ts",JoeLovano,BodyAndSoul
447.21632653,457.2,silence,,JoeLovano,BodyAndSoul
0.0,2.856054421,silence,,JoeLovano,CentralParkWest
2.856054421,78.901405895,theme_01_01,"ts,p,b,dr",JoeLovano,CentralParkWest
78.901405895,155.016417233,solo_01_01,"s_p,b_b,b_dr",JoeLovano,CentralParkWest
155.016417233,233.894603174,solo_02_01,"s_ts,b_p,b_b,b_dr",JoeLovano,CentralParkWest
233.894603174,310.172154195,solo_02_02,"s_ts,b_p,b_b,b_dr",JoeLovano,CentralParkWest
310.172154195,359.37523809500004,theme_02_01,"ts,p,b,dr",JoeLovano,CentralParkWest
359.37523809500004,368.29333333333335,silence,,JoeLovano,CentralParkWest
0.0,0.522448979,silence,,JoeLovano,ICan'tGetStarted
0.522448979,9.534693877,intro,"ts,b",JoeLovano,ICan'tGetStarted
9.534693877,46.106122448,theme_01_01,"ts,b,dr",JoeLovano,ICan'tGetStarted
46.106122448,82.285714285,solo_01_01,"s_ts,b_b,b_dr",JoeLovano,ICan'tGetStarted
82.285714285,118.465306122,solo_01_02,"s_ts,b_b,b_dr",JoeLovano,ICan'tGetStarted
118.465306122,154.383673469,solo_01_03,"s_ts,b_b,b_dr",JoeLovano,ICan'tGetStarted
154.383673469,189.779591836,solo_01_04,"s_ts,b_b,b_dr",JoeLovano,ICan'tGetStarted
189.779591836,225.306122448,solo_01_05,"s_ts,b_b,b_dr",JoeLovano,ICan'tGetStarted
225.306122448,236.146938774,outro,"b,tp",JoeLovano,ICan'tGetStarted
236.146938774,238.69337868480724,silence,,JoeLovano,ICan'tGetStarted
0.0,0.232199546,silence,,JoeLovano,LittleWillieLeapsIn
0.232199546,26.563628117,theme_01_01,"ts,p,b,dr",JoeLovano,LittleWillieLeapsIn
26.563628117,52.523537414,solo_01_01,"s_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
52.523537414,78.483446712,solo_01_02,"s_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
78.483446712,103.793197278,solo_01_03,"s_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
103.793197278,129.42802721,solo_01_04,"s_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
129.42802721,154.598458049,solo_01_05,"s_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
154.598458049,180.186848072,solo_02_01,"s_ts,b_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
180.186848072,206.10031746,solo_02_02,"s_ts,b_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
206.10031746,231.642267573,solo_02_03,"s_ts,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
231.642267573,256.487619047,solo_02_04,"s_ts,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
256.487619047,282.07600907,solo_02_05,"s_ts,b_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
282.07600907,306.967800453,solo_02_06,"s_ts,b_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
306.967800453,333.484988662,solo_02_07,"s_ts,b_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
333.484988662,360.095056689,solo_02_08,"s_ts,b_p,b_b,b_dr",JoeLovano,LittleWillieLeapsIn
360.095056689,387.726802721,solo_03_01,s_dr,JoeLovano,LittleWillieLeapsIn
387.726802721,419.398820861,solo_03_02,s_dr,JoeLovano,LittleWillieLeapsIn
419.398820861,449.399002267,solo_03_03,s_dr,JoeLovano,LittleWillieLeapsIn
449.399002267,473.64063492,solo_04_01,"s_ts,s_dr,b_p,b_b",JoeLovano,LittleWillieLeapsIn
473.64063492,496.999909297,solo_04_02,"s_ts,s_dr,b_p,b_b",JoeLovano,LittleWillieLeapsIn
496.999909297,521.102222222,solo_04_03,"s_ts,s_dr,b_p,b_b",JoeLovano,LittleWillieLeapsIn
521.102222222,545.66893424,theme_02_01,"ts,p,b,dr",JoeLovano,LittleWillieLeapsIn
545.66893424,563.2933333333333,silence,,JoeLovano,LittleWillieLeapsIn
0.0,2.925714285,silence,,JoeLovano,Lonnie'sLament
2.925714285,41.215419501,theme_01_01,"ts,p,b,dr",JoeLovano,Lonnie'sLament
41.215419501,79.22648526,solo_01_01,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
79.22648526,117.307210884,solo_01_02,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
117.307210884,155.480816326,solo_01_03,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
155.480816326,193.282902494,solo_01_04,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
193.282902494,230.992108843,solo_01_05,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
230.992108843,268.631655328,solo_01_06,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
268.631655328,306.735600907,solo_02_01,"s_p,b_b,b_dr",JoeLovano,Lonnie'sLament
306.735600907,344.885986394,solo_02_02,"s_p,b_b,b_dr",JoeLovano,Lonnie'sLament
344.885986394,382.47909297,solo_02_03,"s_p,b_b,b_dr",JoeLovano,Lonnie'sLament
382.47909297,419.654240362,solo_02_04,"s_p,b_b,b_dr",JoeLovano,Lonnie'sLament
419.654240362,457.247346938,solo_02_05,"s_p,b_b,b_dr",JoeLovano,Lonnie'sLament
457.247346938,493.888435374,solo_03_01,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
493.888435374,530.970702947,solo_03_02,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
530.970702947,569.167528344,solo_03_03,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
569.167528344,607.480453514,solo_03_04,"s_ts,b_p,b_b,b_dr",JoeLovano,Lonnie'sLament
607.480453514,656.5209977310001,outro,"ts,p,b,dr",JoeLovano,Lonnie'sLament
656.5209977310001,672.7333333333333,silence,,JoeLovano,Lonnie'sLament
0.0,0.975238095,silence,,JoeLovano,Work
0.975238095,2.2523356,intro,"ss,p,b,dr",JoeLovano,Work
2.2523356,42.26031746,theme_01_01,"ss,p,b,dr",JoeLovano,Work
42.26031746,82.384399092,solo_01_01,"s_b,b_p,b_dr",JoeLovano,Work
82.384399092,120.83664399,solo_02_01,"s_p,b_b,b_dr",JoeLovano,Work
120.83664399,158.569070294,solo_02_02,"s_p,b_b,b_dr",JoeLovano,Work
158.569070294,196.278276643,solo_03_01,"s_ss,b_p,b_b,b_dr",JoeLovano,Work
196.278276643,232.82648526,solo_03_02,"s_ss,b_p,b_b,b_dr",JoeLovano,Work
232.82648526,269.53723356,solo_03_03,"s_ss,b_p,b_b,b_dr",JoeLovano,Work
269.53723356,303.252607709,solo_04_01,s_dr,JoeLovano,Work
303.252607709,342.656870747,theme_02_01,"ss,p,b,dr",JoeLovano,Work
342.656870747,352.26666666666665,silence,,JoeLovano,Work
0.0,0.092879818,silence,,JohnColtrane,26=2
0.092879818,39.404263038,theme_01_01,"ts,p,b,dr",JohnColtrane,26=2
39.404263038,78.738866213,solo_01_01,"s_ts,b_b,b_dr",JohnColtrane,26=2
78.738866213,118.514648526,solo_01_02,"s_ts,b_b,b_dr",JohnColtrane,26=2
118.514648526,157.756371882,solo_01_03,"s_ts,b_b,b_dr",JohnColtrane,26=2
157.756371882,197.183854875,solo_01_04,"s_ts,b_b,b_dr",JohnColtrane,26=2
197.183854875,236.564897959,solo_02_01,"s_p,b_b,b_dr",JohnColtrane,26=2
236.564897959,275.876281179,solo_02_02,"s_p,b_b,b_dr",JohnColtrane,26=2
275.876281179,315.141224489,solo_02_03,"s_p,b_b,b_dr",JohnColtrane,26=2
315.141224489,368.477460316,theme_02_01,"ss,p,b,dr",JohnColtrane,26=2
368.477460316,373.0,silence,,JohnColtrane,26=2
0.0,0.255419501,silence,,JohnColtrane,Aisha
0.255419501,14.605351473,intro,"p,b,dr",JohnColtrane,Aisha
14.605351473,73.375056689,theme_01_01,"as,p,b,dr",JohnColtrane,Aisha
73.375056689,134.72217687,theme_01_02,"as,p,b,dr",JohnColtrane,Aisha
134.72217687,194.536780045,solo_01_01,"s_tp,b_p,b_b,b_dr",JohnColtrane,Aisha
194.536780045,256.464399092,solo_02_01,"s_as,b_p,b_b,b_dr",JohnColtrane,Aisha
256.464399092,318.269387755,solo_03_01,"s_p,b_b,b_dr",JohnColtrane,Aisha
318.269387755,379.885714285,solo_03_02,"s_p,b_b,b_dr",JohnColtrane,Aisha
379.885714285,455.020408162,theme_02_01,"as,p,b,dr",JohnColtrane,Aisha
455.020408162,459.4,silence,,JohnColtrane,Aisha
0.0,0.278639455,silence,,JohnColtrane,Bessie'sBlues
0.278639455,16.346848072,theme_01_01,"ts,p,b,dr",JohnColtrane,Bessie'sBlues
16.346848072,32.229297052,theme_01_02,"ts,p,b,dr",JohnColtrane,Bessie'sBlues
32.229297052,48.111746031,solo_01_01,"s_p,b_b,b_dr",JohnColtrane,Bessie'sBlues
48.111746031,63.994195011,solo_01_02,"s_p,b_b,b_dr",JohnColtrane,Bessie'sBlues
63.994195011,79.690884353,solo_01_03,"s_p,b_b,b_dr",JohnColtrane,Bessie'sBlues
79.690884353,95.666213151,solo_01_04,"s_p,b_b,b_dr",JohnColtrane,Bessie'sBlues
95.666213151,111.270022675,solo_02_01,"s_ts,b_p,b_b,b_dr",JohnColtrane,Bessie'sBlues
111.270022675,127.338231292,solo_02_02,"s_ts,b_p,b_b,b_dr",JohnColtrane,Bessie'sBlues
127.338231292,142.291882086,solo_02_03,"s_ts,b_p,b_b,b_dr",JohnColtrane,Bessie'sBlues
142.291882086,158.824489795,solo_02_04,"s_ts,b_p,b_b,b_dr",JohnColtrane,Bessie'sBlues
158.824489795,174.149659863,solo_02_05,"s_ts,b_p,b_b,b_dr",JohnColtrane,Bessie'sBlues
174.149659863,189.289070294,theme_02_01,"ts,p,b,dr",JohnColtrane,Bessie'sBlues
189.289070294,210.187029477,theme_02_02,"ts,p,b,dr",JohnColtrane,Bessie'sBlues
210.187029477,214.70666666666668,silence,,JohnColtrane,Bessie'sBlues
0.0,1.834376417,silence,,JohnColtrane,BlueTrain
1.834376417,39.357823129,theme_01_01,"tp,ts,tb,p,b,dr",JohnColtrane,BlueTrain
39.357823129,77.62430839,solo_01_01,"s_ts,b_p,b_b,b_dr",JohnColtrane,BlueTrain
77.62430839,119.002267573,solo_01_02,"s_ts,b_p,b_b,b_dr",JohnColtrane,BlueTrain
119.002267573,160.008707482,solo_01_03,"s_ts,b_p,b_b,b_dr",JohnColtrane,BlueTrain
160.008707482,202.779863945,solo_01_04,"s_ts,b_tp,b_tp,b_p,b_b,b_dr",JohnColtrane,BlueTrain
202.779863945,246.201179138,solo_02_01,"s_tp,b_p,b_b,b_dr",JohnColtrane,BlueTrain
246.201179138,288.693696145,solo_02_02,"s_tp,s_tb,b_p,b_b,b_dr",JohnColtrane,BlueTrain
288.693696145,332.672290249,solo_02_03,"s_tp,b_p,b_b,b_dr",JohnColtrane,BlueTrain
332.672290249,376.558004535,solo_03_01,"s_tb,b_p,b_b,b_dr",JohnColtrane,BlueTrain
